code_dept,annee,taux_chomage_moyen,taux_chomage_min,taux_chomage_max,nb_trimestres
85,1985,8.55,8.3,8.7,4
85,1986,8.35,8.2,8.5,4
85,1987,8.38,8.3,8.5,4
85,1988,7.78,7.5,8.1,4
85,1989,6.98,6.8,7.2,4
85,1990,6.55,6.4,6.7,4
85,1991,6.68,6.4,6.9,4
85,1992,7.3,7.2,7.4,4
85,1993,8.07,7.7,8.4,4
85,1994,8.45,8.2,8.6,4
85,1995,7.9,7.8,8.0,4
85,1996,8.32,8.2,8.4,4
85,1997,8.25,8.0,8.4,4
85,1998,7.45,7.4,7.6,4
85,1999,7.05,6.6,7.4,4
85,2000,5.9,5.5,6.3,4
85,2001,5.52,5.5,5.6,4
85,2002,5.55,5.5,5.6,4
85,2003,5.95,5.8,6.2,4
85,2004,6.3,6.2,6.4,4
85,2005,6.4,6.1,6.6,4
85,2006,6.48,6.1,6.7,4
85,2007,5.68,5.4,6.1,4
85,2008,5.45,5.1,6.1,4
85,2009,7.58,7.0,7.9,4
85,2010,7.42,7.2,7.6,4
85,2011,7.08,6.9,7.3,4
85,2012,7.68,7.4,8.0,4
85,2013,8.35,8.2,8.5,4
85,2014,8.4,8.3,8.6,4
85,2015,8.43,8.2,8.6,4
85,2016,7.85,7.7,8.1,4
85,2017,7.12,6.8,7.4,4
85,2018,6.7,6.6,6.9,4
85,2019,6.45,6.3,6.7,4
85,2020,6.45,6.2,7.1,4
85,2021,5.82,5.3,6.3,4
85,2022,5.2,5.1,5.3,4
85,2023,5.12,5.0,5.3,4
85,2024,5.32,5.3,5.4,4
85,2025,5.65,5.4,5.9,4
86,1982,7.58,7.2,7.9,4
86,1983,8.12,7.9,8.5,4
86,1984,9.72,9.2,10.1,4
86,1985,9.9,9.7,10.2,4
86,1986,9.62,9.5,9.7,4
86,1987,9.4,9.2,9.6,4
86,1988,8.82,8.6,9.1,4
86,1989,8.2,8.1,8.4,4
86,1990,7.55,7.4,7.9,4
86,1991,7.65,7.4,7.9,4
86,1992,8.4,8.2,8.5,4
86,1993,8.78,8.5,9.1,4
86,1994,9.18,9.0,9.3,4
86,1995,8.3,8.1,8.7,4
86,1996,8.65,8.4,8.9,4
86,1997,8.95,8.9,9.0,4
86,1998,8.52,8.4,8.7,4
86,1999,8.3,7.9,8.6,4
86,2000,7.05,6.6,7.4,4
86,2001,6.38,6.3,6.4,4
86,2002,6.32,6.3,6.4,4
86,2003,6.85,6.7,7.1,4
86,2004,7.25,7.1,7.4,4
86,2005,7.52,7.3,7.8,4
86,2006,7.62,7.3,7.8,4
86,2007,6.72,6.2,7.2,4
86,2008,6.38,6.0,6.9,4
86,2009,8.0,7.6,8.3,4
86,2010,8.02,8.0,8.1,4
86,2011,7.88,7.8,8.0,4
86,2012,8.2,8.0,8.4,4
86,2013,8.48,8.1,8.7,4
86,2014,8.4,8.2,8.6,4
86,2015,8.55,8.4,8.7,4
86,2016,8.38,8.2,8.5,4
86,2017,7.6,7.2,7.9,4
86,2018,7.38,7.2,7.5,4
86,2019,6.88,6.6,7.2,4
86,2020,6.55,6.2,7.3,4
86,2021,6.35,5.9,6.7,4
86,2022,5.88,5.8,5.9,4
86,2023,6.0,5.8,6.2,4
86,2024,6.25,6.2,6.3,4
86,2025,6.68,6.5,6.9,4
87,1982,5.05,4.8,5.2,4
87,1983,5.42,5.1,5.8,4
87,1984,6.65,6.2,7.1,4
87,1985,7.5,7.4,7.6,4
87,1986,7.2,7.2,7.2,4
87,1987,7.18,7.1,7.2,4
87,1988,6.6,6.4,6.9,4
87,1989,6.3,6.3,6.3,4
87,1990,6.15,6.1,6.2,4
87,1991,6.45,6.2,6.8,4
87,1992,7.18,7.0,7.3,4
87,1993,7.52,7.3,7.8,4
87,1994,8.1,8.0,8.2,4
87,1995,7.68,7.5,7.9,4
87,1996,7.95,7.9,8.0,4
87,1997,8.0,8.0,8.0,4
87,1998,7.72,7.6,7.8,4
87,1999,7.6,7.1,7.9,4
87,2000,6.28,5.8,6.7,4
87,2001,5.62,5.6,5.7,4
87,2002,5.8,5.8,5.8,4
87,2003,6.38,6.1,6.7,4
87,2004,6.82,6.7,6.9,4
87,2005,7.02,6.7,7.3,4
87,2006,7.32,7.0,7.5,4
87,2007,6.72,6.3,7.1,4
87,2008,6.32,6.1,6.7,4
87,2009,8.12,7.5,8.6,4
87,2010,8.4,8.4,8.4,4
87,2011,8.55,8.4,8.8,4
87,2012,9.2,8.9,9.5,4
87,2013,9.68,9.5,9.8,4
87,2014,9.57,9.4,9.8,4
87,2015,9.8,9.7,9.9,4
87,2016,9.5,9.3,9.7,4
87,2017,8.68,8.3,8.9,4
87,2018,8.15,8.0,8.4,4
87,2019,7.65,7.4,7.9,4
87,2020,7.25,6.6,8.1,4
87,2021,6.9,6.6,7.2,4
87,2022,6.45,6.3,6.6,4
87,2023,6.4,6.2,6.6,4
87,2024,6.72,6.7,6.8,4
87,2025,7.12,6.9,7.3,4
88,1982,7.07,7.0,7.1,4
88,1983,7.35,7.1,7.9,4
88,1984,9.0,8.4,9.3,4
88,1985,9.35,9.2,9.5,4
88,1986,9.6,9.5,9.7,4
88,1987,9.6,9.4,9.7,4
88,1988,8.93,8.7,9.2,4
88,1989,8.38,8.3,8.5,4
88,1990,7.9,7.6,8.3,4
88,1991,7.82,7.7,7.9,4
88,1992,8.18,8.0,8.4,4
88,1993,8.98,8.6,9.3,4
88,1994,9.38,9.2,9.5,4
88,1995,8.8,8.6,9.0,4
88,1996,9.3,9.1,9.4,4
88,1997,9.5,9.5,9.5,4
88,1998,9.15,9.1,9.3,4
88,1999,8.95,8.4,9.2,4
88,2000,7.48,7.2,7.9,4
88,2001,7.12,6.9,7.4,4
88,2002,7.7,7.5,8.0,4
88,2003,8.5,8.4,8.6,4
88,2004,8.85,8.6,9.1,4
88,2005,9.28,9.0,9.5,4
88,2006,9.5,8.9,9.8,4
88,2007,8.55,8.0,9.1,4
88,2008,8.12,7.7,8.6,4
88,2009,10.15,9.8,10.4,4
88,2010,9.95,9.8,10.1,4
88,2011,10.0,9.8,10.4,4
88,2012,11.02,10.6,11.5,4
88,2013,11.7,11.6,11.8,4
88,2014,11.7,11.6,11.8,4
88,2015,11.72,11.5,11.9,4
88,2016,10.95,10.7,11.4,4
88,2017,9.98,9.4,10.3,4
88,2018,9.4,9.1,9.7,4
88,2019,8.9,8.7,9.1,4
88,2020,8.32,7.6,9.2,4
88,2021,8.02,7.6,8.3,4
88,2022,7.43,7.4,7.5,4
88,2023,7.72,7.4,7.9,4
88,2024,7.72,7.5,7.9,4
88,2025,7.8,7.6,8.1,4
89,1982,6.78,6.5,7.0,4
89,1983,7.12,6.8,7.5,4
89,1984,8.65,8.0,9.1,4
89,1985,8.45,8.2,9.0,4
89,1986,8.38,8.2,8.5,4
89,1987,8.57,8.5,8.6,4
89,1988,7.98,7.6,8.4,4
89,1989,7.15,7.0,7.4,4
89,1990,6.72,6.7,6.8,4
89,1991,6.82,6.7,7.0,4
89,1992,7.8,7.3,8.3,4
89,1993,9.18,8.6,9.7,4
89,1994,9.82,9.4,10.1,4
89,1995,8.9,8.7,9.2,4
89,1996,9.07,9.0,9.1,4
89,1997,9.28,9.1,9.4,4
89,1998,8.72,8.6,8.9,4
89,1999,8.5,7.8,9.0,4
89,2000,6.82,6.3,7.3,4
89,2001,6.02,6.0,6.1,4
89,2002,6.3,6.2,6.5,4
89,2003,7.2,6.9,7.7,4
89,2004,7.78,7.6,7.9,4
89,2005,7.9,7.7,8.1,4
89,2006,8.0,7.6,8.3,4
89,2007,7.1,6.5,7.6,4
89,2008,6.7,6.3,7.2,4
89,2009,8.7,8.4,8.9,4
89,2010,8.75,8.6,8.8,4
89,2011,8.72,8.6,8.9,4
89,2012,9.48,8.9,10.0,4
89,2013,9.95,9.6,10.2,4
89,2014,9.72,9.6,9.9,4
89,2015,9.88,9.7,10.1,4
89,2016,9.57,9.5,9.7,4
89,2017,8.78,8.3,9.1,4
89,2018,8.22,7.9,8.6,4
89,2019,7.8,7.6,8.0,4
89,2020,7.22,6.7,8.0,4
89,2021,7.02,6.6,7.2,4
89,2022,6.7,6.6,6.8,4
89,2023,6.95,6.7,7.2,4
89,2024,7.22,7.1,7.3,4
89,2025,7.6,7.4,7.9,4
90,1982,7.88,7.8,8.1,4
90,1983,8.12,8.0,8.3,4
90,1984,9.2,8.9,9.4,4
90,1985,9.62,9.4,9.8,4
90,1986,9.07,8.9,9.2,4
90,1987,9.65,9.5,9.7,4
90,1988,9.3,9.0,9.6,4
90,1989,8.12,7.7,8.7,4
90,1990,7.48,7.4,7.5,4
90,1991,7.7,7.5,8.0,4
90,1992,8.32,8.2,8.6,4
90,1993,9.35,8.9,9.8,4
90,1994,9.78,9.5,9.9,4
90,1995,8.95,8.8,9.2,4
90,1996,9.45,9.1,9.7,4
90,1997,9.75,9.7,9.8,4
90,1998,9.18,8.8,9.6,4
90,1999,8.43,7.8,8.8,4
90,2000,6.8,6.3,7.3,4
90,2001,6.02,5.7,6.5,4
90,2002,7.05,6.9,7.3,4
90,2003,8.05,7.7,8.8,4
90,2004,8.93,8.8,9.0,4
90,2005,9.25,8.7,9.8,4
90,2006,10.18,10.0,10.4,4
90,2007,9.08,8.3,9.9,4
90,2008,7.82,7.6,8.3,4
90,2009,10.2,9.6,10.7,4
90,2010,10.22,9.8,10.6,4
90,2011,9.43,9.1,9.7,4
90,2012,10.62,9.8,11.6,4
90,2013,11.62,11.4,11.8,4
90,2014,11.6,11.5,11.8,4
90,2015,11.5,11.2,11.7,4
90,2016,10.82,10.6,11.1,4
90,2017,9.6,8.7,10.3,4
90,2018,9.15,9.0,9.3,4
90,2019,8.95,8.9,9.1,4
90,2020,8.98,8.2,10.4,4
90,2021,8.9,8.5,9.3,4
90,2022,8.18,8.1,8.3,4
90,2023,8.4,8.1,8.6,4
90,2024,8.8,8.7,9.0,4
90,2025,9.3,9.1,9.5,4
91,1982,5.32,5.3,5.4,4
91,1983,5.25,5.2,5.3,4
91,1984,5.72,5.5,5.9,4
91,1985,5.92,5.8,6.1,4
91,1986,5.88,5.8,6.0,4
91,1987,5.88,5.7,6.0,4
91,1988,5.52,5.3,5.7,4
91,1989,4.92,4.7,5.1,4
91,1990,4.32,4.2,4.5,4
91,1991,4.6,4.4,4.9,4
91,1992,5.62,5.1,6.2,4
91,1993,6.98,6.5,7.4,4
91,1994,7.32,7.1,7.5,4
91,1995,6.95,6.9,7.0,4
91,1996,7.35,7.2,7.5,4
91,1997,7.48,7.3,7.6,4
91,1998,7.08,7.0,7.2,4
91,1999,6.68,6.3,6.9,4
91,2000,5.42,4.9,5.9,4
91,2001,4.72,4.7,4.8,4
91,2002,5.4,5.1,5.7,4
91,2003,6.38,6.1,6.7,4
91,2004,6.82,6.7,6.9,4
91,2005,6.75,6.7,6.8,4
91,2006,6.32,5.8,6.7,4
91,2007,5.52,5.1,5.9,4
91,2008,4.97,4.8,5.2,4
91,2009,6.3,5.8,6.8,4
91,2010,6.6,6.6,6.6,4
91,2011,6.5,6.4,6.6,4
91,2012,6.93,6.7,7.2,4
91,2013,7.43,7.4,7.5,4
91,2014,7.5,7.4,7.7,4
91,2015,7.7,7.6,7.8,4
91,2016,7.62,7.5,7.7,4
91,2017,7.22,6.9,7.4,4
91,2018,7.0,6.8,7.2,4
91,2019,6.62,6.5,6.8,4
91,2020,6.65,5.8,7.5,4
91,2021,6.75,6.4,7.0,4
91,2022,6.35,6.3,6.5,4
91,2023,6.38,6.2,6.6,4
91,2024,6.48,6.4,6.5,4
91,2025,6.98,6.7,7.3,4
92,1982,5.07,5.0,5.1,4
92,1983,5.1,5.0,5.3,4
92,1984,5.9,5.6,6.1,4
92,1985,6.65,6.3,7.0,4
92,1986,6.95,6.9,7.0,4
92,1987,7.18,7.1,7.2,4
92,1988,6.72,6.5,6.9,4
92,1989,6.02,5.8,6.3,4
92,1990,5.68,5.6,5.7,4
92,1991,5.82,5.6,6.1,4
92,1992,6.8,6.4,7.3,4
92,1993,8.25,7.7,8.8,4
92,1994,8.82,8.7,8.9,4
92,1995,8.32,8.2,8.5,4
92,1996,8.48,8.4,8.5,4
92,1997,8.55,8.5,8.6,4
92,1998,8.12,8.0,8.3,4
92,1999,7.65,7.3,7.9,4
92,2000,6.55,6.2,7.0,4
92,2001,5.95,5.8,6.1,4
92,2002,6.65,6.3,7.0,4
92,2003,7.62,7.4,7.9,4
92,2004,7.98,7.9,8.1,4
92,2005,7.75,7.7,7.8,4
92,2006,7.42,7.0,7.8,4
92,2007,6.58,5.9,7.1,4
92,2008,5.7,5.6,5.8,4
92,2009,6.9,6.3,7.4,4
92,2010,7.1,7.0,7.2,4
92,2011,7.0,6.9,7.1,4
92,2012,7.4,7.2,7.6,4
92,2013,7.72,7.7,7.8,4
92,2014,7.78,7.7,7.9,4
92,2015,7.85,7.7,8.0,4
92,2016,7.55,7.4,7.7,4
92,2017,7.08,6.8,7.2,4
92,2018,6.88,6.7,7.0,4
92,2019,6.5,6.3,6.7,4
92,2020,6.38,5.4,7.2,4
92,2021,6.55,6.2,6.8,4
92,2022,5.9,5.7,6.1,4
92,2023,5.85,5.6,6.1,4
92,2024,6.02,6.0,6.1,4
92,2025,6.58,6.3,6.8,4
93,1982,7.05,6.9,7.2,4
93,1983,7.02,6.9,7.3,4
93,1984,8.05,7.6,8.4,4
93,1985,8.8,8.6,9.1,4
93,1986,9.28,9.2,9.4,4
93,1987,9.5,9.4,9.6,4
93,1988,9.35,9.2,9.4,4
93,1989,8.68,8.5,8.9,4
93,1990,8.28,8.0,8.5,4
93,1991,8.8,8.3,9.2,4
93,1992,9.78,9.1,10.6,4
93,1993,11.72,11.1,12.4,4
93,1994,12.62,12.5,12.7,4
93,1995,12.28,12.2,12.4,4
93,1996,13.08,12.8,13.2,4
93,1997,13.38,13.3,13.4,4
93,1998,13.2,13.1,13.3,4
93,1999,13.0,12.7,13.3,4
93,2000,11.23,10.3,12.3,4
93,2001,9.95,9.9,10.0,4
93,2002,10.5,10.2,10.8,4
93,2003,11.58,11.2,12.1,4
93,2004,12.22,12.1,12.3,4
93,2005,11.98,11.8,12.1,4
93,2006,11.55,10.9,12.1,4
93,2007,10.48,9.7,11.1,4
93,2008,9.25,9.2,9.4,4
93,2009,10.65,9.9,11.3,4
93,2010,11.12,11.1,11.2,4
93,2011,11.35,11.2,11.6,4
93,2012,12.05,11.7,12.4,4
93,2013,12.8,12.7,12.9,4
93,2014,12.98,12.8,13.2,4
93,2015,13.08,12.9,13.3,4
93,2016,12.75,12.5,13.0,4
93,2017,11.98,11.6,12.2,4
93,2018,11.65,11.3,12.0,4
93,2019,10.9,10.6,11.3,4
93,2020,10.6,9.1,11.9,4
93,2021,10.88,10.4,11.2,4
93,2022,10.25,10.1,10.4,4
93,2023,10.25,9.9,10.6,4
93,2024,10.32,10.2,10.5,4
93,2025,10.72,10.6,10.8,4
94,1982,5.65,5.6,5.7,4
94,1983,5.52,5.4,5.8,4
94,1984,6.42,6.1,6.8,4
94,1985,6.9,6.8,7.0,4
94,1986,7.32,7.1,7.5,4
94,1987,7.52,7.4,7.6,4
94,1988,7.1,6.9,7.3,4
94,1989,6.38,6.2,6.6,4
94,1990,6.1,6.1,6.1,4
94,1991,6.32,6.1,6.6,4
94,1992,7.2,6.8,7.7,4
94,1993,8.68,8.1,9.2,4
94,1994,9.18,9.0,9.3,4
94,1995,8.62,8.5,8.8,4
94,1996,8.9,8.8,9.0,4
94,1997,9.3,9.2,9.4,4
94,1998,9.07,9.0,9.2,4
94,1999,8.72,8.3,9.0,4
94,2000,7.35,7.0,7.9,4
94,2001,6.5,6.4,6.7,4
94,2002,6.98,6.7,7.2,4
94,2003,7.8,7.5,8.1,4
94,2004,8.32,8.2,8.4,4
94,2005,8.28,8.1,8.4,4
94,2006,7.98,7.6,8.3,4
94,2007,7.25,6.6,7.7,4
94,2008,6.28,6.2,6.3,4
94,2009,7.45,6.8,8.0,4
94,2010,7.75,7.7,7.8,4
94,2011,7.85,7.7,8.0,4
94,2012,8.22,8.0,8.4,4
94,2013,8.72,8.7,8.8,4
94,2014,8.9,8.8,9.1,4
94,2015,8.98,8.9,9.1,4
94,2016,8.82,8.7,8.9,4
94,2017,8.38,8.1,8.5,4
94,2018,8.05,7.8,8.3,4
94,2019,7.45,7.3,7.7,4
94,2020,7.45,6.4,8.4,4
94,2021,7.7,7.3,7.9,4
94,2022,7.15,7.0,7.3,4
94,2023,7.15,6.9,7.4,4
94,2024,7.25,7.2,7.4,4
94,2025,7.8,7.5,8.1,4
95,1982,5.42,5.3,5.5,4
95,1983,5.68,5.6,5.9,4
95,1984,6.6,6.2,6.9,4
95,1985,7.22,7.0,7.5,4
95,1986,7.4,7.3,7.5,4
95,1987,7.5,7.4,7.6,4
95,1988,7.4,7.2,7.5,4
95,1989,6.55,6.3,6.9,4
95,1990,5.95,5.9,6.1,4
95,1991,6.28,5.9,6.6,4
95,1992,7.28,6.9,7.7,4
95,1993,8.82,8.1,9.5,4
95,1994,9.7,9.6,9.8,4
95,1995,9.18,9.0,9.4,4
95,1996,9.57,9.4,9.7,4
95,1997,9.78,9.6,9.9,4
95,1998,9.22,9.1,9.4,4
95,1999,8.88,8.4,9.2,4
95,2000,7.42,7.0,7.9,4
95,2001,6.65,6.5,6.8,4
95,2002,7.2,6.9,7.5,4
95,2003,8.3,8.0,8.7,4
95,2004,8.9,8.7,9.1,4
95,2005,8.95,8.8,9.1,4
95,2006,8.75,8.3,9.1,4
95,2007,8.0,7.4,8.5,4
95,2008,7.1,7.0,7.3,4
95,2009,8.7,8.0,9.3,4
95,2010,9.02,9.0,9.1,4
95,2011,8.98,8.9,9.1,4
95,2012,9.45,9.2,9.8,4
95,2013,10.02,9.9,10.1,4
95,2014,10.12,9.9,10.4,4
95,2015,10.28,10.2,10.4,4
95,2016,10.07,9.9,10.2,4
95,2017,9.52,9.2,9.7,4
95,2018,9.18,8.9,9.4,4
95,2019,8.5,8.3,8.8,4
95,2020,8.43,7.3,9.5,4
95,2021,8.7,8.3,9.0,4
95,2022,8.02,7.9,8.2,4
95,2023,8.0,7.7,8.3,4
95,2024,7.98,7.9,8.2,4
95,2025,8.5,8.2,8.8,4
