code_dept,annee,bure__activites_financieres__autres_formes,bure__activites_financieres__entrepreneur_individuel,bure__activites_financieres__sarl,bure__activites_financieres__sas_sasu,bure__activites_financieres__total,bure__administration_sante_education__autres_formes,bure__administration_sante_education__entrepreneur_individuel,bure__administration_sante_education__sarl,bure__administration_sante_education__sas_sasu,bure__administration_sante_education__total,bure__autres_services__autres_formes,bure__autres_services__entrepreneur_individuel,bure__autres_services__sarl,bure__autres_services__sas_sasu,bure__autres_services__total,bure__commerce_transport_hebergement__autres_formes,bure__commerce_transport_hebergement__entrepreneur_individuel,bure__commerce_transport_hebergement__sarl,bure__commerce_transport_hebergement__sas_sasu,bure__commerce_transport_hebergement__total,bure__construction__autres_formes,bure__construction__entrepreneur_individuel,bure__construction__sarl,bure__construction__sas_sasu,bure__construction__total,bure__immobilier__autres_formes,bure__immobilier__entrepreneur_individuel,bure__immobilier__sarl,bure__immobilier__sas_sasu,bure__immobilier__total,bure__industrie_extractive_energie__autres_formes,bure__industrie_extractive_energie__entrepreneur_individuel,bure__industrie_extractive_energie__sarl,bure__industrie_extractive_energie__sas_sasu,bure__industrie_extractive_energie__total,bure__industrie_manufacturiere__autres_formes,bure__industrie_manufacturiere__entrepreneur_individuel,bure__industrie_manufacturiere__sarl,bure__industrie_manufacturiere__sas_sasu,bure__industrie_manufacturiere__total,bure__information_communication__autres_formes,bure__information_communication__entrepreneur_individuel,bure__information_communication__sarl,bure__information_communication__sas_sasu,bure__information_communication__total,bure__total__autres_formes,bure__total__entrepreneur_individuel,bure__total__sarl,bure__total__sas_sasu,bure__total__total
10,2013,11,11,17,10,49,3,173,7,4,187,0,213,21,1,235,3,497,126,40,666,11,183,55,16,265,5,19,7,6,37,0,93,17,8,118,13,239,41,19,312,2,54,9,2,67,48,1482,300,106,1936
10,2014,21,6,26,9,62,4,204,10,7,225,1,221,11,5,238,6,507,126,60,699,12,187,43,23,265,2,18,7,4,31,1,113,11,9,134,2,246,43,31,322,0,59,6,7,72,49,1561,283,155,2048
10,2015,24,9,23,12,68,2,187,9,2,200,1,172,17,8,198,10,472,99,73,654,8,114,37,27,186,2,18,10,7,37,1,44,13,12,70,5,196,28,41,270,1,38,3,5,47,54,1250,239,187,1730
10,2016,15,17,24,10,66,3,182,4,7,196,2,163,6,13,184,3,486,78,81,648,11,126,27,33,197,5,27,8,11,51,1,61,19,19,100,4,207,33,42,286,0,32,5,13,50,44,1301,204,229,1778
10,2017,28,14,19,19,80,4,173,11,11,199,2,156,13,8,179,4,578,61,110,753,5,129,36,32,202,2,40,8,9,59,0,75,15,15,105,10,231,32,57,330,0,32,7,7,46,55,1428,202,268,1953
10,2018,28,14,23,18,83,7,191,9,7,214,0,209,11,14,234,4,745,63,109,921,17,117,45,34,213,4,66,12,14,96,0,89,13,21,123,7,295,43,55,400,0,69,8,13,90,67,1795,227,285,2374
10,2019,32,15,13,15,75,5,199,9,6,219,2,239,11,19,271,4,907,86,103,1100,10,157,29,40,236,5,40,19,15,79,0,99,10,40,149,8,372,30,61,471,0,84,3,21,108,66,2112,210,320,2708
10,2020,25,21,15,25,86,2,200,6,6,214,0,236,8,24,268,3,1159,63,117,1342,11,148,33,50,242,4,47,18,27,96,2,107,8,25,142,4,383,27,67,481,0,86,3,15,104,51,2387,181,356,2975
10,2021,25,26,12,41,104,0,263,18,8,289,0,301,8,23,332,5,1243,91,161,1500,15,201,36,54,306,6,66,21,41,134,0,181,12,29,222,5,444,43,77,569,0,143,6,18,167,56,2868,247,452,3623
10,2022,27,20,18,54,119,3,227,12,11,253,0,355,21,26,402,7,822,77,126,1032,13,180,48,44,285,4,66,22,29,121,0,250,12,40,302,6,744,40,80,870,0,144,4,27,175,60,2808,254,437,3559
10,2023,32,25,6,41,104,4,257,13,13,287,0,388,13,21,422,2,803,58,132,995,10,161,42,42,255,5,85,18,22,130,0,296,16,23,335,13,725,34,77,849,0,147,7,20,174,66,2887,207,391,3551
10,2024,27,15,14,48,104,2,240,10,10,262,1,396,14,23,434,5,794,59,160,1018,15,191,37,39,282,2,77,16,24,119,1,287,15,25,328,12,592,59,89,752,0,146,4,22,172,65,2738,228,440,3471
11,2012,583,786,1322,1195,3886,148,10426,965,306,11845,50,11394,1722,376,13542,145,18453,10823,2737,32158,611,7788,8050,978,17427,372,1135,1193,651,3351,25,2774,1087,427,4313,1065,25570,7619,3913,38167,57,7368,2685,1819,11929,3056,85694,35466,12402,136618
11,2013,558,883,1144,1606,4191,182,11486,905,457,13030,53,10655,1592,575,12875,142,19847,10193,4249,34431,609,7256,7090,1699,16654,376,1099,987,722,3184,21,2845,920,564,4350,764,24441,6401,5493,37099,62,6915,2160,2230,11367,2767,85427,31392,17595,137181
11,2014,623,903,1099,1943,4568,188,11771,779,604,13342,56,10770,1481,891,13198,130,21858,9592,6390,37970,600,7565,6212,2494,16871,365,1341,1000,952,3658,24,3210,846,636,4716,756,26216,5857,7030,39859,69,6520,1984,2993,11566,2811,90154,28850,23933,145748
11,2015,701,900,1055,2315,4971,196,12480,681,812,14169,63,10623,1172,1170,13028,194,23567,8554,9711,42026,848,5634,4786,3195,14463,423,1501,855,1185,3964,43,2425,874,852,4194,662,26275,5000,8494,40431,56,6126,1727,3751,11660,3186,89531,24704,31485,148906
11,2016,653,918,1107,2642,5320,193,13824,725,1053,15795,65,11207,1049,1413,13734,165,31340,7348,13834,52687,804,4998,4018,4202,14022,349,1698,885,1385,4317,32,2257,678,1141,4108,1143,30056,4685,10445,46329,46,6523,1611,4558,12738,3450,102821,22106,40673,169050
11,2017,790,1041,1094,2962,5887,186,15114,714,1099,17113,68,12217,962,1709,14956,155,37062,6198,14272,57687,920,5034,3640,5007,14601,399,2102,972,1624,5097,34,2510,537,1204,4285,760,37205,4244,11908,54117,45,7099,1493,5251,13888,3357,119384,19854,45036,187631
11,2018,893,1206,1063,3243,6405,163,16436,693,1090,18382,62,14162,868,1791,16883,173,51147,5879,14381,71580,926,5951,3252,5247,15376,463,2758,1134,1956,6311,18,3153,490,1163,4824,1006,46384,3962,12717,64069,27,8724,1500,5654,15905,3731,149921,18841,47242,219735
11,2019,1000,1422,1035,4217,7674,152,18919,832,1230,21133,49,15987,805,2049,18890,158,58200,5560,14964,78882,979,7482,3317,6135,17913,525,3230,1195,2495,7445,11,4351,515,1446,6323,752,55075,4039,14312,74178,32,10572,1371,6266,18241,3658,175238,18669,53114,250679
11,2020,838,1354,831,4814,7837,176,17569,689,1334,19768,41,14267,681,1895,16884,116,76087,4605,15455,96263,851,7465,2987,6357,17660,482,3302,1112,2762,7658,20,4374,405,1430,6229,900,49892,3470,14735,68997,34,10580,1155,6409,18178,3458,184890,15935,55191,259474
11,2021,1218,1732,976,6486,10412,133,21817,890,2304,25144,45,18852,703,2188,21788,149,71292,5229,18782,95452,1068,6665,3006,7381,18120,540,3590,1321,3694,9145,9,4641,406,1799,6855,1155,55988,3891,16969,78003,33,13207,1147,7404,21791,4350,197784,17569,67007,286710
11,2022,1320,1469,1066,6955,10810,76,23619,947,2862,27504,31,21170,765,2687,24653,189,50956,6227,18480,75852,971,7954,3071,7936,19932,534,3319,1346,3974,9173,12,5497,422,1892,7823,1487,68717,4155,19291,93650,19,15386,1309,8155,24869,4639,198087,19308,72232,294266
11,2023,993,1085,852,6279,9209,72,22405,847,2048,25372,44,23610,702,2798,27154,190,58832,6754,18799,84575,871,8775,2219,7060,18925,372,3598,1076,2877,7923,18,6117,329,1821,8285,1769,65907,3975,19826,91477,29,18739,1117,8097,27982,4358,209068,17871,69605,300902
11,2024,1223,1258,957,6671,10109,59,23033,836,2233,26161,42,24727,774,3368,28911,169,68784,4345,20993,94291,783,9273,2095,8046,20197,345,3237,971,3266,7819,26,6617,372,1960,8975,1911,63693,4291,22243,92138,51,19783,1190,8570,29594,4609,220405,15831,77350,318195
12,2012,14,10,21,7,52,3,222,6,0,231,2,242,19,1,264,5,408,106,17,536,15,245,45,2,307,7,50,17,1,75,1,99,33,8,141,6,205,42,15,268,0,34,2,3,39,53,1515,291,54,1913
12,2013,7,9,15,10,41,10,200,3,6,219,4,208,12,5,229,3,410,115,35,563,12,222,40,5,279,6,49,10,5,70,1,102,34,21,158,7,188,41,17,253,0,35,6,5,46,50,1423,276,109,1858
12,2014,10,9,15,12,46,5,270,2,4,281,2,176,10,7,195,2,378,93,57,530,3,199,38,11,251,7,41,7,6,61,0,142,19,22,183,15,221,38,22,296,1,34,5,5,45,45,1470,227,146,1888
12,2015,16,9,18,13,56,3,252,4,3,262,3,210,5,7,225,2,317,77,60,456,6,146,18,17,187,4,49,13,10,76,4,96,22,24,146,7,187,28,17,239,0,33,7,8,48,45,1299,192,159,1695
12,2016,12,17,21,19,69,10,273,5,4,292,1,158,8,10,177,4,339,70,74,487,16,195,19,19,249,7,47,9,12,75,1,111,20,21,153,7,194,28,34,263,0,33,1,7,41,58,1367,181,200,1806
12,2017,13,5,14,7,39,3,247,3,3,256,0,186,11,10,207,2,424,70,89,585,7,151,18,17,193,3,53,7,11,74,3,125,22,36,186,15,214,24,37,290,0,32,4,9,45,46,1437,173,219,1875
12,2018,10,12,22,16,60,4,242,4,8,258,4,212,9,11,236,4,460,81,78,623,12,182,23,21,238,0,51,11,23,85,0,138,23,25,186,14,240,25,44,323,0,35,3,4,42,48,1572,201,230,2051
12,2019,17,11,19,18,65,3,269,6,4,282,0,269,10,15,294,3,512,70,84,669,11,229,30,29,299,2,84,11,20,117,3,158,29,42,232,7,305,40,47,399,1,47,1,8,57,47,1884,216,267,2414
12,2020,10,14,13,29,66,4,285,9,8,306,0,236,8,10,254,1,657,74,99,831,7,228,36,29,300,0,83,11,19,113,4,177,21,81,283,1,345,26,64,436,0,39,7,12,58,27,2064,205,351,2647
12,2021,15,6,10,39,70,7,356,32,8,403,1,309,10,13,333,3,590,96,130,819,5,238,50,44,337,2,74,16,41,133,4,250,30,80,364,9,388,58,79,534,0,68,3,10,81,46,2279,305,444,3074
12,2022,23,14,13,37,87,4,333,58,5,400,0,368,10,17,395,1,545,77,124,747,15,220,45,58,338,1,68,20,47,136,4,314,22,91,431,4,448,44,108,604,0,68,2,11,81,52,2378,291,498,3219
12,2023,15,18,10,56,99,2,335,38,11,386,2,374,11,19,406,5,639,68,114,826,22,209,36,47,314,2,87,16,44,149,1,313,21,118,453,4,500,35,86,625,0,85,3,14,102,53,2560,238,509,3360
12,2024,12,16,10,52,90,4,343,20,9,376,3,357,10,17,387,6,592,78,132,808,19,180,36,43,278,3,74,16,34,127,1,292,12,161,466,7,500,31,92,630,0,111,6,9,126,55,2465,219,549,3288
13,2012,45,93,229,137,504,41,2253,165,50,2509,8,2010,262,45,2325,55,3777,1749,454,6035,123,2451,1011,176,3761,46,246,265,67,624,0,869,226,86,1181,52,3187,839,365,4443,12,660,152,101,925,382,15546,4898,1481,22307
13,2013,83,84,220,184,571,44,2300,135,70,2549,16,1908,191,102,2217,54,3741,1639,718,6152,144,2072,810,321,3347,51,233,213,118,615,29,793,197,124,1143,46,3198,677,538,4459,9,578,129,112,828,476,14907,4211,2287,21881
13,2014,107,101,213,229,650,44,2222,130,78,2474,9,1691,175,141,2016,92,3691,1365,1045,6193,105,2013,655,510,3283,22,301,175,128,626,8,768,154,125,1055,42,3056,564,695,4357,6,555,109,184,854,435,14398,3540,3135,21508
13,2015,106,94,181,269,650,37,2503,134,96,2770,12,1583,170,200,1965,67,3408,1047,1421,5943,114,1610,490,618,2832,20,355,169,195,739,2,531,158,175,866,48,3055,507,798,4408,6,490,92,209,797,412,13629,2948,3981,20970
13,2016,83,90,204,264,641,42,2552,149,131,2874,11,1657,125,251,2044,31,4136,935,1805,6907,133,1358,440,729,2660,31,215,169,224,639,25,527,109,196,857,37,3206,472,1033,4748,9,489,70,252,820,402,14230,2673,4885,22190
13,2017,107,80,192,329,708,25,2620,112,160,2917,2,1928,119,331,2380,33,5009,781,1999,7822,143,1389,407,861,2800,24,256,200,240,720,32,532,120,218,902,36,3553,428,1141,5158,3,616,66,315,1000,405,15983,2425,5594,24407
13,2018,137,131,188,289,745,22,3024,142,148,3336,7,2297,124,322,2750,37,6970,817,1963,9787,149,1702,416,827,3094,41,359,220,298,918,3,660,92,187,942,41,4400,466,1200,6107,3,831,87,323,1244,440,20374,2552,5557,28923
13,2019,135,129,204,463,931,27,3276,198,163,3664,7,2874,124,299,3304,32,7756,727,2158,10673,151,2086,415,904,3556,29,384,238,377,1028,5,1026,106,238,1375,29,5519,456,1439,7443,8,988,60,324,1380,423,24038,2528,6365,33354
13,2020,105,141,126,566,938,38,3015,163,165,3381,5,2700,119,324,3148,39,8769,672,2119,11599,134,2258,373,913,3678,61,529,180,410,1180,1,1038,85,307,1431,35,5523,422,1518,7498,5,1091,58,363,1517,423,25064,2198,6685,34370
13,2021,162,143,204,821,1330,23,3867,203,293,4386,9,3602,138,353,4102,36,11976,784,2638,15434,173,2447,477,1050,4147,63,656,252,642,1613,3,1285,87,365,1740,42,6956,536,1951,9485,2,1362,100,406,1870,513,32294,2781,8519,44107
13,2022,159,156,196,849,1360,11,3903,265,401,4580,1,4484,147,420,5052,41,8954,740,2408,12143,145,2742,443,1110,4440,69,659,259,654,1641,1,1381,88,371,1841,36,8632,612,1991,11271,2,2645,82,439,3168,465,33556,2832,8643,45496
13,2023,122,121,161,780,1184,11,3820,230,264,4325,7,4093,134,321,4555,31,7481,763,2345,10620,125,2347,351,984,3807,44,786,232,492,1554,4,1444,86,333,1867,47,8092,525,1926,10590,2,1680,69,379,2130,393,29864,2551,7824,40632
13,2024,127,128,181,863,1299,15,3966,234,240,4455,3,4028,132,447,4610,27,8458,692,2653,11830,116,2259,357,1018,3750,35,633,216,528,1412,2,1385,91,404,1882,56,7795,572,1950,10373,7,1658,77,432,2174,388,30310,2552,8535,41785
14,2012,33,31,61,24,149,8,488,24,10,530,11,604,54,5,674,14,1161,346,61,1582,11,633,148,10,802,24,62,35,10,131,2,218,45,10,275,22,674,173,42,911,2,159,17,14,192,127,4030,903,186,5246
14,2013,49,29,66,28,172,8,545,28,10,591,9,535,46,9,599,11,1182,321,86,1600,17,557,111,22,707,7,63,33,8,111,2,181,32,16,231,41,578,139,66,824,1,128,22,26,177,145,3798,798,271,5012
14,2014,46,27,64,30,167,15,595,37,7,654,7,526,38,20,591,12,1165,305,125,1607,8,502,126,23,659,8,42,24,12,86,0,212,35,25,272,65,735,145,75,1020,2,117,23,23,165,163,3921,797,340,5221
14,2015,44,32,63,51,190,12,581,21,13,627,8,469,39,20,536,8,1065,259,171,1503,14,399,108,77,598,9,50,27,23,109,1,118,35,31,185,156,582,116,119,973,0,104,12,24,140,252,3400,680,529,4861
14,2016,45,27,54,42,168,17,584,24,19,644,9,453,34,29,525,16,1129,267,205,1617,11,382,106,69,568,4,60,22,28,114,4,151,33,67,255,19,634,98,155,906,2,118,14,29,163,127,3538,652,643,4960
14,2017,45,34,75,52,206,17,623,28,26,694,11,486,36,39,572,14,1313,225,260,1812,21,367,90,100,578,4,43,37,35,119,3,158,29,35,225,20,689,126,162,997,0,139,15,56,210,135,3852,661,765,5413
14,2018,51,42,74,42,209,12,599,39,17,667,13,607,30,33,683,4,1951,204,227,2386,22,396,97,84,599,7,70,30,45,152,2,195,34,39,270,20,802,116,159,1097,3,168,14,39,224,134,4830,638,685,6287
14,2019,65,65,80,69,279,3,653,32,26,714,11,771,27,38,847,13,2168,222,243,2646,27,494,116,115,752,14,110,40,54,218,1,303,30,61,395,28,1075,122,197,1422,1,209,17,54,281,163,5848,686,857,7554
14,2020,77,53,79,145,354,6,662,38,25,731,3,723,41,32,799,14,2326,198,256,2794,22,487,104,93,706,8,144,32,91,275,2,318,43,71,434,24,1064,124,222,1434,1,233,9,44,287,157,6010,668,979,7814
14,2021,93,60,82,157,392,7,783,51,33,874,11,969,31,55,1066,19,2573,267,313,3172,16,511,141,111,779,13,171,46,119,349,1,435,37,88,561,15,1244,156,257,1672,0,303,16,60,379,175,7049,827,1193,9244
14,2022,84,40,80,151,355,10,870,44,22,946,4,1048,58,59,1169,19,1542,269,319,2149,20,470,136,125,751,14,187,55,165,421,0,428,29,87,544,11,1411,184,263,1869,1,328,17,52,398,163,6324,872,1243,8602
14,2023,90,57,55,188,390,6,856,34,29,925,9,1059,52,65,1185,5,1538,207,297,2047,38,453,109,114,714,16,239,54,102,411,3,477,25,61,566,21,1501,180,288,1990,2,365,15,36,418,190,6545,731,1180,8646
14,2024,73,50,74,149,346,8,828,49,31,916,11,1110,32,67,1220,14,1734,234,321,2303,32,438,127,121,718,10,160,45,94,309,0,637,35,55,727,19,1541,135,271,1966,1,370,16,54,441,168,6868,747,1163,8946
15,2012,11,4,3,3,21,1,86,3,1,91,0,68,4,1,73,3,190,54,12,259,2,83,26,0,111,0,31,7,4,42,0,36,7,13,56,6,80,14,2,102,0,15,2,1,18,23,593,120,37,773
15,2013,22,3,11,6,42,0,81,1,4,86,1,66,6,2,75,2,146,49,17,214,2,82,13,4,101,0,21,8,1,30,0,39,14,18,71,7,70,16,10,103,0,12,4,1,17,34,520,122,63,739
15,2014,3,8,6,5,22,2,103,4,0,109,0,75,0,3,78,3,177,51,19,250,0,95,20,8,123,1,24,0,1,26,0,48,9,17,74,4,66,9,3,82,0,13,0,5,18,13,609,99,61,782
15,2015,8,10,4,8,30,1,116,4,4,125,1,64,6,3,74,4,166,48,33,251,1,63,11,11,86,4,27,3,0,34,0,48,7,12,67,4,67,8,12,91,0,17,1,2,20,23,578,92,85,778
15,2016,5,2,6,9,22,2,94,1,2,99,1,54,4,4,63,3,166,24,54,247,2,45,15,10,72,0,26,3,3,32,1,42,6,14,63,8,65,19,15,107,0,12,1,0,13,22,506,79,111,718
15,2017,7,1,5,6,19,3,103,2,0,108,0,65,3,6,74,4,157,29,36,226,0,44,16,11,71,0,25,7,6,38,0,47,12,18,77,5,85,14,18,122,0,7,4,5,16,19,534,92,106,751
15,2018,8,4,4,8,24,2,99,4,3,108,1,74,3,4,82,2,225,33,19,279,0,59,16,10,85,2,17,4,12,35,1,51,5,12,69,7,87,10,15,119,0,11,4,3,18,23,627,83,86,819
15,2019,2,6,6,12,26,3,104,6,1,114,0,88,7,5,100,7,245,40,36,328,2,71,10,11,94,2,22,3,9,36,1,42,7,18,68,2,91,9,15,117,0,10,1,6,17,19,679,89,113,900
15,2020,4,5,2,14,25,2,98,8,0,108,1,95,3,2,101,1,264,31,50,346,0,63,11,8,82,1,22,6,12,41,0,43,5,25,73,3,110,13,21,147,0,18,1,3,22,12,718,80,135,945
15,2021,5,2,1,16,24,1,131,7,2,141,2,94,3,8,107,2,298,36,62,398,0,50,24,17,91,3,25,6,14,48,0,102,8,36,146,4,121,26,22,173,0,32,2,5,39,17,855,113,182,1167
15,2022,6,3,5,24,38,3,135,13,1,152,0,127,6,8,141,3,229,47,48,327,0,70,19,14,103,2,27,8,20,57,0,135,11,40,186,4,164,11,32,211,0,44,1,6,51,18,934,121,193,1266
15,2023,2,7,2,20,31,1,119,3,2,125,1,131,2,8,142,2,212,30,44,288,2,65,19,17,103,2,25,2,17,46,0,138,5,58,201,1,172,9,32,214,0,35,0,2,37,11,904,72,200,1187
15,2024,1,0,10,18,29,2,119,11,1,133,0,153,4,8,165,1,218,49,49,317,0,76,12,18,106,1,39,9,23,72,1,170,8,72,251,0,244,11,32,287,0,28,0,3,31,6,1047,114,224,1391
16,2012,14,10,41,7,72,3,206,5,2,216,0,304,14,2,320,3,572,141,25,741,8,320,74,9,411,2,42,16,6,66,1,109,30,6,146,10,308,52,8,378,1,49,8,1,59,42,1920,381,66,2409
16,2013,28,14,32,22,96,2,221,5,8,236,0,299,14,3,316,6,634,130,31,801,1,301,64,13,379,1,38,11,5,55,1,148,28,7,184,11,333,50,18,412,0,53,8,11,72,50,2041,342,118,2551
16,2014,11,11,30,22,74,7,259,7,3,276,2,314,12,7,335,1,526,100,56,683,2,294,39,17,352,2,44,9,5,60,2,153,16,17,188,8,344,43,25,420,0,62,11,6,79,35,2007,267,158,2467
16,2015,15,15,32,14,76,3,245,6,8,262,0,250,17,1,268,2,604,101,59,766,1,199,50,16,266,1,58,11,4,74,0,129,18,12,159,8,301,34,31,374,1,39,8,7,55,31,1840,277,152,2300
16,2016,18,8,32,14,72,8,234,9,6,257,1,267,19,19,306,2,490,95,70,657,1,196,45,28,270,1,37,11,6,55,3,110,17,16,146,5,262,39,37,343,1,57,7,13,78,40,1661,274,209,2184
16,2017,35,9,46,18,108,3,272,10,9,294,5,259,11,18,293,3,617,86,96,802,2,205,30,36,273,0,54,11,8,73,1,128,16,21,166,8,330,46,41,425,0,55,7,16,78,57,1929,263,263,2512
16,2018,31,16,26,24,97,5,275,14,7,301,2,321,20,12,355,2,752,70,84,908,0,228,44,24,296,2,37,15,15,69,3,136,20,17,176,3,390,31,50,474,0,83,5,13,101,48,2238,245,246,2777
16,2019,26,26,39,35,126,5,318,12,8,343,1,376,13,19,409,6,826,93,69,994,2,232,40,31,305,0,45,18,22,85,0,159,20,21,200,11,461,60,67,599,1,103,3,13,120,52,2546,298,285,3181
16,2020,37,27,21,54,139,1,292,4,13,310,0,380,17,16,413,3,984,79,95,1161,4,233,51,38,326,2,53,11,29,95,0,212,23,19,254,2,537,33,69,641,0,106,4,21,131,49,2824,243,354,3470
16,2021,30,18,38,93,179,10,312,21,9,352,1,471,12,13,497,7,1044,85,122,1258,2,250,49,61,362,5,90,14,59,168,2,212,16,30,260,6,551,52,95,704,0,133,10,16,159,63,3081,297,498,3939
16,2022,25,23,31,72,151,2,318,18,13,351,0,515,12,28,555,4,804,80,113,1001,1,214,55,47,317,3,85,18,67,173,0,295,15,31,341,4,685,56,83,828,0,127,5,21,153,39,3066,290,475,3870
16,2023,23,14,28,78,143,4,298,15,7,324,0,507,11,24,542,5,878,87,157,1127,6,248,56,50,360,5,101,32,55,193,1,360,14,25,400,6,679,47,84,816,0,155,9,21,185,50,3240,299,501,4090
16,2024,20,13,17,66,116,1,325,13,14,353,1,561,22,31,615,4,892,70,130,1096,7,219,52,43,321,3,102,7,54,166,0,406,25,43,474,7,704,50,102,863,0,154,3,23,180,43,3376,259,506,4184
17,2012,22,25,96,9,152,10,599,25,2,636,4,744,69,2,819,9,1237,398,33,1677,11,657,193,8,869,8,156,85,16,265,2,263,60,10,335,11,737,199,39,986,1,125,28,9,163,78,4543,1153,128,5902
17,2013,44,31,81,23,179,12,626,19,6,663,3,659,56,14,732,17,1219,387,108,1731,12,636,174,30,852,9,104,60,19,192,3,255,58,22,338,7,689,157,76,929,0,123,27,14,164,107,4342,1019,312,5780
17,2014,27,32,99,28,186,13,672,28,10,723,2,698,53,6,759,17,1207,363,126,1713,12,559,156,55,782,7,91,53,29,180,1,319,57,23,400,9,745,138,75,967,3,111,17,24,155,91,4434,964,376,5865
17,2015,39,37,90,37,203,11,707,23,12,753,5,616,39,19,679,10,1254,296,149,1709,8,494,109,49,660,5,119,50,28,202,2,265,33,30,330,13,713,119,107,952,0,114,15,18,147,93,4319,774,449,5635
17,2016,39,38,87,48,212,14,634,24,23,695,2,582,45,24,653,20,1265,265,207,1757,14,440,115,74,643,3,98,41,51,193,0,275,48,33,356,7,666,117,149,939,0,97,14,30,141,99,4095,756,639,5589
17,2017,53,23,101,53,230,7,692,24,21,744,3,575,43,33,654,18,1509,264,237,2028,14,489,131,75,709,4,182,45,50,281,1,280,33,42,356,11,712,112,153,988,1,129,11,27,168,112,4591,764,691,6158
17,2018,48,24,96,33,201,10,750,21,29,810,3,718,36,36,793,12,1852,245,197,2306,18,539,122,84,763,7,129,69,57,262,1,292,31,30,354,13,926,130,170,1239,0,147,12,36,195,112,5377,762,672,6923
17,2019,55,39,97,82,273,11,822,31,19,883,4,902,36,33,975,16,1928,213,210,2367,19,624,121,79,843,10,245,71,86,412,0,374,38,40,452,13,1149,99,177,1438,0,195,10,45,250,128,6278,716,771,7893
17,2020,60,35,62,128,285,5,713,41,11,770,2,924,36,36,998,12,2115,215,214,2556,14,712,128,105,959,5,142,51,83,281,1,410,35,46,492,5,1206,106,205,1522,1,205,12,57,275,105,6462,686,885,8138
17,2021,48,46,75,174,343,6,818,38,37,899,3,1161,37,39,1240,14,2143,260,258,2675,25,766,179,118,1088,11,225,51,150,437,0,491,38,46,575,10,1482,146,227,1865,2,264,18,59,343,119,7396,842,1108,9465
17,2022,42,49,66,174,331,8,835,28,25,896,1,1288,39,49,1377,24,1667,224,246,2161,51,731,156,126,1064,5,209,69,141,424,1,581,47,51,680,6,1659,176,330,2171,1,261,12,47,321,139,7280,817,1189,9425
17,2023,56,45,64,128,293,6,780,34,18,838,2,1199,32,66,1299,9,1505,205,265,1984,70,654,154,106,984,8,274,48,109,439,2,619,45,45,711,12,1625,159,268,2064,0,283,18,40,341,165,6984,759,1045,8953
17,2024,43,47,70,140,300,5,821,39,30,895,4,1187,33,63,1287,12,1647,235,286,2180,34,644,153,108,939,5,263,58,121,447,3,798,29,51,881,9,1778,177,230,2194,2,310,16,45,373,117,7495,810,1074,9496
18,2012,3,15,20,3,41,5,139,10,2,156,0,237,14,2,253,2,413,109,18,542,2,239,52,4,297,5,48,9,1,63,0,100,20,10,130,12,196,37,11,256,0,39,7,5,51,29,1426,278,56,1789
18,2013,7,12,15,8,42,8,172,9,1,190,0,176,9,2,187,7,448,122,24,601,0,201,32,17,250,1,25,17,0,43,1,103,17,9,130,13,198,39,16,266,0,34,4,5,43,37,1369,264,82,1752
18,2014,5,15,14,13,47,7,144,10,2,163,2,207,10,7,226,3,444,86,40,573,2,262,39,12,315,4,34,8,8,54,0,114,17,7,138,15,221,25,18,279,0,27,3,3,33,38,1468,212,110,1828
18,2015,9,8,12,11,40,7,181,3,5,196,2,191,19,8,220,3,367,96,48,514,0,143,32,31,206,3,39,6,1,49,1,80,12,18,111,6,199,22,27,254,0,29,2,6,37,31,1237,204,155,1627
18,2016,8,8,18,13,47,6,169,7,7,189,0,153,15,8,176,1,460,71,56,588,1,129,23,26,179,4,30,8,6,48,0,71,16,13,100,15,190,26,25,256,0,24,3,8,35,35,1234,187,162,1618
18,2017,3,13,3,11,30,3,157,4,7,171,2,164,12,12,190,3,460,74,76,613,4,148,15,32,199,3,20,8,9,40,0,97,19,22,138,8,151,38,33,230,0,27,2,8,37,26,1237,175,210,1648
18,2018,15,5,14,10,44,3,154,8,3,168,0,227,9,11,247,3,533,56,74,666,1,135,26,27,189,3,22,9,13,47,1,82,18,20,121,6,220,24,23,273,1,48,2,7,58,33,1426,166,188,1813
18,2019,7,12,14,25,58,2,157,9,8,176,3,217,11,15,246,3,665,68,80,816,2,149,24,41,216,2,32,12,24,70,3,125,15,17,160,10,277,38,42,367,0,57,5,11,73,32,1691,196,263,2182
18,2020,13,4,7,24,48,7,171,9,4,191,0,193,4,9,206,1,904,48,96,1049,0,205,28,35,268,4,44,15,14,77,0,157,11,23,191,6,300,25,58,389,0,67,4,13,84,31,2045,151,276,2503
18,2021,16,12,15,26,69,4,240,15,10,269,1,308,14,8,331,2,956,75,115,1148,2,182,39,43,266,5,64,16,31,116,2,245,16,24,287,3,432,33,60,528,0,86,6,12,104,35,2525,229,329,3118
18,2022,15,21,15,40,91,4,231,8,20,263,1,367,11,12,391,2,639,64,128,833,5,182,41,49,277,5,59,18,24,106,0,249,11,25,285,6,477,26,62,571,0,110,2,15,127,38,2335,196,375,2944
18,2023,9,20,13,36,78,1,203,8,9,221,1,334,11,19,365,4,638,53,123,818,2,170,25,37,234,4,75,10,28,117,0,327,11,33,371,9,546,35,72,662,1,94,5,8,108,31,2407,171,365,2974
18,2024,12,15,14,43,84,3,221,11,6,241,4,326,10,21,361,3,632,60,115,810,1,176,25,38,240,1,80,15,23,119,2,317,11,39,369,2,523,37,61,623,1,104,4,6,115,29,2394,187,352,2962
